Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Maryland,24,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,85+ years,85+,34,120531,28.2
,Maryland,24,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,65-74 years,65-74,60,578509,10.4
,Maryland,24,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,75-84 years,75-84,79,288312,27.4
,Maryland,24,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,85+ years,85+,67,120531,55.6
,Maryland,24,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,65-74 years,65-74,14,578509,Unreliable
,Maryland,24,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,75-84 years,75-84,28,288312,9.7
,Maryland,24,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,85+ years,85+,27,120531,22.4
,Maryland,24,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,65-74 years,65-74,54,578509,9.3
,Maryland,24,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,75-84 years,75-84,50,288312,17.3
,Maryland,24,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,85+ years,85+,22,120531,18.3
,Maryland,24,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,85+ years,85+,14,120531,Unreliable
,Maryland,24,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,65-74 years,65-74,36,578509,6.2
,Maryland,24,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,75-84 years,75-84,27,288312,9.4
,Maryland,24,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,85+ years,85+,19,120531,Unreliable
,Maryland,24,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,65-74 years,65-74,18,578509,Unreliable
,Maryland,24,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,75-84 years,75-84,27,288312,9.4
,Maryland,24,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,85+ years,85+,45,120531,37.3
,Massachusetts,25,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,65-74 years,65-74,19,673305,Unreliable
,Massachusetts,25,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,75-84 years,75-84,12,336504,Unreliable
,Massachusetts,25,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,65-74 years,65-74,107,673305,15.9
,Massachusetts,25,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,75-84 years,75-84,98,336504,29.1
,Massachusetts,25,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,85+ years,85+,44,159523,27.6
,Massachusetts,25,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,65-74 years,65-74,45,673305,6.7
,Massachusetts,25,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,75-84 years,75-84,50,336504,14.9
,Massachusetts,25,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,85+ years,85+,44,159523,27.6
,Massachusetts,25,2019,2019,Appendix - Malignant neoplasms,C18.1,65-74 years,65-74,10,673305,Unreliable
,Massachusetts,25,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,65-74 years,65-74,143,673305,21.2
,Massachusetts,25,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,75-84 years,75-84,151,336504,44.9
,Massachusetts,25,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,85+ years,85+,199,159523,124.7
,Massachusetts,25,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,65-74 years,65-74,10,673305,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,75-84 years,75-84,14,336504,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,85+ years,85+,10,159523,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of rectum,C20,65-74 years,65-74,31,673305,4.6
,Massachusetts,25,2019,2019,Malignant neoplasm of rectum,C20,75-84 years,75-84,31,336504,9.2
,Massachusetts,25,2019,2019,Malignant neoplasm of rectum,C20,85+ years,85+,37,159523,23.2
,Massachusetts,25,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,65-74 years,65-74,84,673305,12.5
,Massachusetts,25,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,45,336504,13.4
,Massachusetts,25,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,85+ years,85+,16,159523,Unreliable
,Massachusetts,25,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,65-74 years,65-74,79,673305,11.7
,Massachusetts,25,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,75-84 years,75-84,75,336504,22.3
,Massachusetts,25,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,85+ years,85+,27,159523,16.9
,Massachusetts,25,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,36,673305,5.3
,Massachusetts,25,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,27,336504,8
,Massachusetts,25,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,15,159523,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of gallbladder,C23,65-74 years,65-74,18,673305,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of gallbladder,C23,75-84 years,75-84,14,336504,Unreliable
,Massachusetts,25,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,289,673305,42.9
,Massachusetts,25,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,308,336504,91.5
,Massachusetts,25,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,219,159523,137.3
,Massachusetts,25,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,75-84 years,75-84,16,336504,Unreliable
,Massachusetts,25,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,21,673305,3.1
,Massachusetts,25,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,937,673305,139.2
,Massachusetts,25,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,871,336504,258.8
,Massachusetts,25,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,470,159523,294.6
,Massachusetts,25,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,65-74 years,65-74,44,673305,6.5
,Massachusetts,25,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,75-84 years,75-84,57,336504,16.9
,Massachusetts,25,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,85+ years,85+,36,159523,22.6
,Massachusetts,25,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,65-74 years,65-74,10,673305,Unreliable
,Massachusetts,25,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,65-74 years,65-74,10,673305,Unreliable
,Massachusetts,25,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,75-84 years,75-84,11,336504,Unreliable
,Massachusetts,25,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,85+ years,85+,26,159523,16.3
,Massachusetts,25,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,65-74 years,65-74,17,673305,Unreliable
,Massachusetts,25,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,75-84 years,75-84,24,336504,7.1
,Massachusetts,25,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,85+ years,85+,13,159523,Unreliable
,Massachusetts,25,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,65-74 years,65-74,18,673305,Unreliable
,Massachusetts,25,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,75-84 years,75-84,20,336504,5.9
,Massachusetts,25,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,85+ years,85+,19,159523,Unreliable
,Massachusetts,25,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,175,673305,26
,Massachusetts,25,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,171,336504,50.8
,Massachusetts,25,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,156,159523,97.8
,Massachusetts,25,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,85+ years,85+,16,159523,Unreliable
,Massachusetts,25,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,14,673305,Unreliable
,Massachusetts,25,2019,2019,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,55,673305,8.2
,Massachusetts,25,2019,2019,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,49,336504,14.6
,Massachusetts,25,2019,2019,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,27,159523,16.9
,Massachusetts,25,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,36,673305,5.3
,Massachusetts,25,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,35,336504,10.4
,Massachusetts,25,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,85+ years,85+,14,159523,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of ovary,C56,65-74 years,65-74,88,673305,13.1
,Massachusetts,25,2019,2019,Malignant neoplasm of ovary,C56,75-84 years,75-84,73,336504,21.7
,Massachusetts,25,2019,2019,Malignant neoplasm of ovary,C56,85+ years,85+,33,159523,20.7
,Massachusetts,25,2019,2019,Malignant neoplasm of prostate,C61,65-74 years,65-74,136,673305,20.2
,Massachusetts,25,2019,2019,Malignant neoplasm of prostate,C61,75-84 years,75-84,225,336504,66.9
,Massachusetts,25,2019,2019,Malignant neoplasm of prostate,C61,85+ years,85+,241,159523,151.1
,Massachusetts,25,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,56,673305,8.3
,Massachusetts,25,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,59,336504,17.5
,Massachusetts,25,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,85+ years,85+,61,159523,38.2
,Massachusetts,25,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,78,673305,11.6
,Massachusetts,25,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,115,336504,34.2
,Massachusetts,25,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,154,159523,96.5
,Massachusetts,25,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,123,673305,18.3
,Massachusetts,25,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,75-84 years,75-84,76,336504,22.6
,Massachusetts,25,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,85+ years,85+,27,159523,16.9
,Massachusetts,25,2019,2019,Malignant neoplasm of thyroid gland,C73,65-74 years,65-74,15,673305,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of thyroid gland,C73,75-84 years,75-84,13,336504,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm of thyroid gland,C73,85+ years,85+,14,159523,Unreliable
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,65-74 years,65-74,13,673305,Unreliable
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,75-84 years,75-84,12,336504,Unreliable
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,85+ years,85+,10,159523,Unreliable
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,65-74 years,65-74,21,673305,3.1
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,75-84 years,75-84,13,336504,Unreliable
,Massachusetts,25,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,85+ years,85+,15,159523,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasm without specification of site,C80,65-74 years,65-74,197,673305,29.3
,Massachusetts,25,2019,2019,Malignant neoplasm without specification of site,C80,75-84 years,75-84,195,336504,57.9
,Massachusetts,25,2019,2019,Malignant neoplasm without specification of site,C80,85+ years,85+,162,159523,101.6
,Massachusetts,25,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,65-74 years,65-74,16,673305,Unreliable
,Massachusetts,25,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,75-84 years,75-84,21,336504,6.2
,Massachusetts,25,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,85+ years,85+,19,159523,Unreliable
,Massachusetts,25,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,65-74 years,65-74,11,673305,Unreliable
,Massachusetts,25,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,75-84 years,75-84,26,336504,7.7
,Massachusetts,25,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,85+ years,85+,17,159523,Unreliable
,Massachusetts,25,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,65-74 years,65-74,32,673305,4.8
,Massachusetts,25,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,75-84 years,75-84,65,336504,19.3
,Massachusetts,25,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,85+ years,85+,48,159523,30.1
,Massachusetts,25,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,65-74 years,65-74,60,673305,8.9
,Massachusetts,25,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,75-84 years,75-84,75,336504,22.3
,Massachusetts,25,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,85+ years,85+,69,159523,43.3
,Massachusetts,25,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,65-74 years,65-74,24,673305,3.6
,Massachusetts,25,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,75-84 years,75-84,24,336504,7.1
,Massachusetts,25,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,85+ years,85+,54,159523,33.9
,Massachusetts,25,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,65-74 years,65-74,66,673305,9.8
,Massachusetts,25,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,75-84 years,75-84,57,336504,16.9
,Massachusetts,25,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,85+ years,85+,35,159523,21.9
,Massachusetts,25,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,75-84 years,75-84,11,336504,Unreliable
,Massachusetts,25,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,85+ years,85+,14,159523,Unreliable
,Massachusetts,25,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,65-74 years,65-74,29,673305,4.3
,Massachusetts,25,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,75-84 years,75-84,40,336504,11.9
,Massachusetts,25,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,85+ years,85+,33,159523,20.7
,Massachusetts,25,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,75-84 years,75-84,11,336504,Unreliable
,Massachusetts,25,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,85+ years,85+,13,159523,Unreliable
,Massachusetts,25,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,65-74 years,65-74,21,673305,3.1
,Massachusetts,25,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,75-84 years,75-84,43,336504,12.8
,Massachusetts,25,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,85+ years,85+,70,159523,43.9
,Massachusetts,25,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,65-74 years,65-74,23,693841,3.3
,Massachusetts,25,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,75-84 years,75-84,13,346191,Unreliable
,Massachusetts,25,2020,2020,"Mouth, unspecified - Malignant neoplasms",C06.9,85+ years,85+,10,158370,Unreliable
,Massachusetts,25,2020,2020,"Oropharynx, unspecified - Malignant neoplasms",C10.9,65-74 years,65-74,14,693841,Unreliable
,Massachusetts,25,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,65-74 years,65-74,123,693841,17.7
,Massachusetts,25,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,75-84 years,75-84,96,346191,27.7
,Massachusetts,25,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,85+ years,85+,49,158370,30.9
,Massachusetts,25,2020,2020,Cardia - Malignant neoplasms,C16.0,75-84 years,75-84,14,346191,Unreliable
,Massachusetts,25,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,65-74 years,65-74,58,693841,8.4
,Massachusetts,25,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,75-84 years,75-84,58,346191,16.8
,Massachusetts,25,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,85+ years,85+,40,158370,25.3
,Massachusetts,25,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,65-74 years,65-74,131,693841,18.9
,Massachusetts,25,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,75-84 years,75-84,138,346191,39.9
,Massachusetts,25,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,85+ years,85+,170,158370,107.3
,Massachusetts,25,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,65-74 years,65-74,17,693841,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,75-84 years,75-84,10,346191,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,85+ years,85+,15,158370,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of rectum,C20,65-74 years,65-74,38,693841,5.5
,Massachusetts,25,2020,2020,Malignant neoplasm of rectum,C20,75-84 years,75-84,42,346191,12.1
,Massachusetts,25,2020,2020,Malignant neoplasm of rectum,C20,85+ years,85+,34,158370,21.5
,Massachusetts,25,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,65-74 years,65-74,77,693841,11.1
,Massachusetts,25,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,55,346191,15.9
,Massachusetts,25,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,85+ years,85+,26,158370,16.4
,Massachusetts,25,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,65-74 years,65-74,84,693841,12.1
,Massachusetts,25,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,75-84 years,75-84,57,346191,16.5
,Massachusetts,25,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,85+ years,85+,29,158370,18.3
,Massachusetts,25,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,13,693841,Unreliable
,Massachusetts,25,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,16,346191,Unreliable
,Massachusetts,25,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,18,158370,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of gallbladder,C23,65-74 years,65-74,18,693841,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of gallbladder,C23,75-84 years,75-84,10,346191,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of gallbladder,C23,85+ years,85+,12,158370,Unreliable
,Massachusetts,25,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,314,693841,45.3
,Massachusetts,25,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,293,346191,84.6
,Massachusetts,25,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,181,158370,114.3
,Massachusetts,25,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,75-84 years,75-84,13,346191,Unreliable
,Massachusetts,25,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,85+ years,85+,12,158370,Unreliable
,Massachusetts,25,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,23,693841,3.3
,Massachusetts,25,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,75-84 years,75-84,13,346191,Unreliable
,Massachusetts,25,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,85+ years,85+,13,158370,Unreliable
,Massachusetts,25,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,882,693841,127.1
,Massachusetts,25,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,820,346191,236.9
,Massachusetts,25,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,453,158370,286
,Massachusetts,25,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,65-74 years,65-74,53,693841,7.6
,Massachusetts,25,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,75-84 years,75-84,35,346191,10.1
,Massachusetts,25,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,85+ years,85+,48,158370,30.3
,Massachusetts,25,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,85+ years,85+,20,158370,12.6
,Massachusetts,25,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,65-74 years,65-74,12,693841,Unreliable
,Massachusetts,25,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,75-84 years,75-84,19,346191,Unreliable
,Massachusetts,25,2020,2020,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,85+ years,85+,15,158370,Unreliable
,Massachusetts,25,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,65-74 years,65-74,32,693841,4.6
,Massachusetts,25,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,75-84 years,75-84,18,346191,Unreliable
,Massachusetts,25,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,211,693841,30.4
,Massachusetts,25,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,177,346191,51.1
,Massachusetts,25,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,182,158370,114.9
,Massachusetts,25,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,75-84 years,75-84,10,346191,Unreliable
,Massachusetts,25,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,85+ years,85+,13,158370,Unreliable
,Massachusetts,25,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,10,693841,Unreliable
,Massachusetts,25,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,75-84 years,75-84,10,346191,Unreliable
,Massachusetts,25,2020,2020,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,70,693841,10.1
,Massachusetts,25,2020,2020,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,51,346191,14.7
,Massachusetts,25,2020,2020,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,21,158370,13.3
,Massachusetts,25,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,26,693841,3.7
,Massachusetts,25,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,31,346191,9
,Massachusetts,25,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,85+ years,85+,15,158370,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm of ovary,C56,65-74 years,65-74,103,693841,14.8
,Massachusetts,25,2020,2020,Malignant neoplasm of ovary,C56,75-84 years,75-84,81,346191,23.4
,Massachusetts,25,2020,2020,Malignant neoplasm of ovary,C56,85+ years,85+,36,158370,22.7
,Massachusetts,25,2020,2020,Malignant neoplasm of prostate,C61,65-74 years,65-74,156,693841,22.5
,Massachusetts,25,2020,2020,Malignant neoplasm of prostate,C61,75-84 years,75-84,216,346191,62.4
,Massachusetts,25,2020,2020,Malignant neoplasm of prostate,C61,85+ years,85+,233,158370,147.1
,Massachusetts,25,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,56,693841,8.1
,Massachusetts,25,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,67,346191,19.4
,Massachusetts,25,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,85+ years,85+,41,158370,25.9
,Massachusetts,25,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,80,693841,11.5
,Massachusetts,25,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,121,346191,35
,Massachusetts,25,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,131,158370,82.7
,Massachusetts,25,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,111,693841,16
,Massachusetts,25,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,75-84 years,75-84,76,346191,22
,Massachusetts,25,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,85+ years,85+,26,158370,16.4
,Massachusetts,25,2020,2020,Malignant neoplasm of thyroid gland,C73,65-74 years,65-74,20,693841,2.9
,Massachusetts,25,2020,2020,Malignant neoplasm of thyroid gland,C73,85+ years,85+,16,158370,Unreliable
,Massachusetts,25,2020,2020,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,85+ years,85+,10,158370,Unreliable
,Massachusetts,25,2020,2020,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,85+ years,85+,10,158370,Unreliable
,Massachusetts,25,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,65-74 years,65-74,12,693841,Unreliable
,Massachusetts,25,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,75-84 years,75-84,17,346191,Unreliable
,Massachusetts,25,2020,2020,Malignant neoplasm without specification of site,C80,65-74 years,65-74,194,693841,28
,Massachusetts,25,2020,2020,Malignant neoplasm without specification of site,C80,75-84 years,75-84,194,346191,56
,Massachusetts,25,2020,2020,Malignant neoplasm without specification of site,C80,85+ years,85+,182,158370,114.9
,Massachusetts,25,2020,2020,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,75-84 years,75-84,12,346191,Unreliable
,Massachusetts,25,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,65-74 years,65-74,21,693841,3
,Massachusetts,25,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,75-84 years,75-84,24,346191,6.9
,Massachusetts,25,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,85+ years,85+,22,158370,13.9
,Massachusetts,25,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,65-74 years,65-74,11,693841,Unreliable
,Massachusetts,25,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,75-84 years,75-84,17,346191,Unreliable
