Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Mississippi,28,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,18,362040,Unreliable
,Mississippi,28,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,47,385911,12.2
,Mississippi,28,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,19,362040,Unreliable
,Mississippi,28,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,64,385911,16.6
,Mississippi,28,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,10,385911,Unreliable
,Mississippi,28,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,14,385911,Unreliable
,Mississippi,28,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,10,385911,Unreliable
,Mississippi,28,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,55-64 years,55-64,10,385911,Unreliable
,Mississippi,28,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,11,385911,Unreliable
,Mississippi,28,2020,2020,"Pharynx, unspecified - Malignant neoplasms",C14.0,55-64 years,55-64,18,383032,Unreliable
,Mississippi,28,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,12,356162,Unreliable
,Mississippi,28,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,58,383032,15.1
,Mississippi,28,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,10,356162,Unreliable
,Mississippi,28,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,23,383032,6
,Mississippi,28,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,43,356162,12.1
,Mississippi,28,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,125,383032,32.6
,Mississippi,28,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,45-54 years,45-54,10,356162,Unreliable
,Mississippi,28,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,21,383032,5.5
,Mississippi,28,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,31,383032,8.1
,Mississippi,28,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,11,383032,Unreliable
,Mississippi,28,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,57,383032,14.9
,Mississippi,28,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,21,356162,5.9
,Mississippi,28,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,98,383032,25.6
,Mississippi,28,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,80,356162,22.5
,Mississippi,28,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,381,383032,99.5
,Mississippi,28,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,52,356162,14.6
,Mississippi,28,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,141,383032,36.8
,Mississippi,28,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,12,356162,Unreliable
,Mississippi,28,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,20,383032,5.2
,Mississippi,28,2020,2020,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,24,383032,6.3
,Mississippi,28,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,12,383032,Unreliable
,Mississippi,28,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,25,383032,6.5
,Mississippi,28,2020,2020,Malignant neoplasm of prostate,C61,45-54 years,45-54,12,356162,Unreliable
,Mississippi,28,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,42,383032,11
,Mississippi,28,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,15,356162,Unreliable
,Mississippi,28,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,32,383032,8.4
,Mississippi,28,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,18,383032,Unreliable
,Mississippi,28,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,14,356162,Unreliable
,Mississippi,28,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,35,383032,9.1
,Mississippi,28,2020,2020,Malignant neoplasm without specification of site,C80,45-54 years,45-54,10,356162,Unreliable
,Mississippi,28,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,50,383032,13.1
,Mississippi,28,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,16,383032,Unreliable
,Mississippi,28,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,25,383032,6.5
,Mississippi,28,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,14,383032,Unreliable
,Mississippi,28,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,11,383032,Unreliable
,Missouri,29,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,16,830732,Unreliable
,Missouri,29,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,55-64 years,55-64,13,830732,Unreliable
,Missouri,29,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,31,732944,4.2
,Missouri,29,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,88,830732,10.6
,Missouri,29,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,37,830732,4.5
,Missouri,29,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,60,732944,8.2
,Missouri,29,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,150,830732,18.1
,Missouri,29,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,12,830732,Unreliable
,Missouri,29,2019,2019,Malignant neoplasm of rectum,C20,45-54 years,45-54,16,732944,Unreliable
,Missouri,29,2019,2019,Malignant neoplasm of rectum,C20,55-64 years,55-64,47,830732,5.7
,Missouri,29,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,45-54 years,45-54,12,732944,Unreliable
,Missouri,29,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,78,830732,9.4
,Missouri,29,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,45-54 years,45-54,15,732944,Unreliable
,Missouri,29,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,45,830732,5.4
,Missouri,29,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,40,830732,4.8
,Missouri,29,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,60,732944,8.2
,Missouri,29,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,203,830732,24.4
,Missouri,29,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,25,830732,3
,Missouri,29,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,131,732944,17.9
,Missouri,29,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,771,830732,92.8
,Missouri,29,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,16,732944,Unreliable
,Missouri,29,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,33,830732,4
,Missouri,29,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,10,830732,Unreliable
,Missouri,29,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,80,732944,10.9
,Missouri,29,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,187,830732,22.5
,Missouri,29,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,17,732944,Unreliable
,Missouri,29,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,25,830732,3
,Missouri,29,2019,2019,Endometrium - Malignant neoplasms,C54.1,45-54 years,45-54,10,732944,Unreliable
,Missouri,29,2019,2019,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,25,830732,3
,Missouri,29,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,19,830732,Unreliable
,Missouri,29,2019,2019,Malignant neoplasm of ovary,C56,45-54 years,45-54,19,732944,Unreliable
,Missouri,29,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,62,830732,7.5
,Missouri,29,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,52,830732,6.3
,Missouri,29,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,18,732944,Unreliable
,Missouri,29,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,53,830732,6.4
,Missouri,29,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,45-54 years,45-54,12,732944,Unreliable
,Missouri,29,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,37,830732,4.5
,Missouri,29,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,30,732944,4.1
,Missouri,29,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,76,830732,9.1
,Missouri,29,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,18,830732,Unreliable
,Missouri,29,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,35,732944,4.8
,Missouri,29,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,134,830732,16.1
,Missouri,29,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,55-64 years,55-64,13,830732,Unreliable
,Missouri,29,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,21,830732,2.5
,Missouri,29,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,35,830732,4.2
,Missouri,29,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,45-54 years,45-54,10,732944,Unreliable
,Missouri,29,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,35,830732,4.2
,Missouri,29,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,15,830732,Unreliable
,Missouri,29,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,55-64 years,55-64,13,830732,Unreliable
,Missouri,29,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,11,825928,Unreliable
,Missouri,29,2020,2020,"Mouth, unspecified - Malignant neoplasms",C06.9,55-64 years,55-64,10,825928,Unreliable
,Missouri,29,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,22,719740,3.1
,Missouri,29,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,82,825928,9.9
,Missouri,29,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,11,719740,Unreliable
,Missouri,29,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,21,825928,2.5
,Missouri,29,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,43,719740,6
,Missouri,29,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,128,825928,15.5
,Missouri,29,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,11,825928,Unreliable
,Missouri,29,2020,2020,Malignant neoplasm of rectum,C20,45-54 years,45-54,17,719740,Unreliable
,Missouri,29,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,38,825928,4.6
,Missouri,29,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,45-54 years,45-54,13,719740,Unreliable
,Missouri,29,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,85,825928,10.3
,Missouri,29,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,45-54 years,45-54,10,719740,Unreliable
,Missouri,29,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,24,825928,2.9
,Missouri,29,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,45,825928,5.4
,Missouri,29,2020,2020,Malignant neoplasm of gallbladder,C23,55-64 years,55-64,10,825928,Unreliable
,Missouri,29,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,56,719740,7.8
,Missouri,29,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,180,825928,21.8
,Missouri,29,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,17,825928,Unreliable
,Missouri,29,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,126,719740,17.5
,Missouri,29,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,732,825928,88.6
,Missouri,29,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,10,719740,Unreliable
,Missouri,29,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,31,825928,3.8
,Missouri,29,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,12,825928,Unreliable
,Missouri,29,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,94,719740,13.1
,Missouri,29,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,147,825928,17.8
,Missouri,29,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,15,719740,Unreliable
,Missouri,29,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,18,825928,Unreliable
,Missouri,29,2020,2020,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,22,825928,2.7
,Missouri,29,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,24,825928,2.9
,Missouri,29,2020,2020,Malignant neoplasm of ovary,C56,45-54 years,45-54,15,719740,Unreliable
,Missouri,29,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,48,825928,5.8
,Missouri,29,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,57,825928,6.9
,Missouri,29,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,20,719740,2.8
,Missouri,29,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,54,825928,6.5
,Missouri,29,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,31,825928,3.8
,Missouri,29,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,35,719740,4.9
,Missouri,29,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,74,825928,9
,Missouri,29,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,13,825928,Unreliable
,Missouri,29,2020,2020,Malignant neoplasm without specification of site,C80,45-54 years,45-54,31,719740,4.3
,Missouri,29,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,145,825928,17.6
,Missouri,29,2020,2020,"Hodgkin disease, unspecified",C81.9,55-64 years,55-64,11,825928,Unreliable
,Missouri,29,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,55-64 years,55-64,18,825928,Unreliable
,Missouri,29,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,13,825928,Unreliable
,Missouri,29,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,45-54 years,45-54,14,719740,Unreliable
,Missouri,29,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,39,825928,4.7
,Missouri,29,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,29,825928,3.5
,Missouri,29,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,23,825928,2.8
,Missouri,29,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,55-64 years,55-64,12,825928,Unreliable
,Montana,30,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,14,150008,Unreliable
,Montana,30,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,17,150008,Unreliable
,Montana,30,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,16,150008,Unreliable
,Montana,30,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,10,117800,Unreliable
,Montana,30,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,29,150008,19.3
,Montana,30,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,12,117800,Unreliable
,Montana,30,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,75,150008,50
,Montana,30,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,10,117800,Unreliable
,Montana,30,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,26,150008,17.3
,Montana,30,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,12,150008,Unreliable
,Montana,30,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,10,150008,Unreliable
,Montana,30,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,13,150008,Unreliable
,Montana,30,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,10,117800,Unreliable
,Montana,30,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,12,150008,Unreliable
,Montana,30,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,14,148120,Unreliable
,Montana,30,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,19,148120,Unreliable
,Montana,30,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,13,148120,Unreliable
,Montana,30,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,25,148120,16.9
,Montana,30,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,11,117092,Unreliable
,Montana,30,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,57,148120,38.5
,Montana,30,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,22,148120,14.9
,Montana,30,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,15,148120,Unreliable
,Montana,30,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,15,148120,Unreliable
,Montana,30,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,10,117092,Unreliable
,Montana,30,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,20,148120,13.5
,Montana,30,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,17,148120,Unreliable
,Nebraska,31,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,23,242293,9.5
,Nebraska,31,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,23,215808,10.7
,Nebraska,31,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,32,242293,13.2
,Nebraska,31,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,17,242293,Unreliable
,Nebraska,31,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,20,215808,9.3
,Nebraska,31,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,34,242293,14
,Nebraska,31,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,32,215808,14.8
,Nebraska,31,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,144,242293,59.4
,Nebraska,31,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,30,215808,13.9
,Nebraska,31,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,57,242293,23.5
,Nebraska,31,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,11,242293,Unreliable
,Nebraska,31,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,15,242293,Unreliable
,Nebraska,31,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,16,242293,Unreliable
,Nebraska,31,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,10,242293,Unreliable
,Nebraska,31,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,19,242293,Unreliable
,Nebraska,31,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,20,242293,8.3
,Nebraska,31,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,15,242293,Unreliable
,Nebraska,31,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,30,239667,12.5
,Nebraska,31,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,13,239667,Unreliable
,Nebraska,31,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,13,213797,Unreliable
,Nebraska,31,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,34,239667,14.2
,Nebraska,31,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,11,239667,Unreliable
,Nebraska,31,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,10,239667,Unreliable
,Nebraska,31,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,13,239667,Unreliable
,Nebraska,31,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,12,213797,Unreliable
,Nebraska,31,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,63,239667,26.3
,Nebraska,31,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,24,213797,11.2
,Nebraska,31,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,132,239667,55.1
,Nebraska,31,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,29,213797,13.6
,Nebraska,31,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,50,239667,20.9
,Nebraska,31,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,14,239667,Unreliable
,Nebraska,31,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,13,239667,Unreliable
,Nebraska,31,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,15,239667,Unreliable
,Nebraska,31,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,11,213797,Unreliable
,Nebraska,31,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,24,239667,10
,Nebraska,31,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,17,239667,Unreliable
,Nevada,32,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,41,383476,10.7
,Nevada,32,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,17,383476,Unreliable
,Nevada,32,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,33,394228,8.4
,Nevada,32,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,64,383476,16.7
,Nevada,32,2019,2019,Malignant neoplasm of rectum,C20,55-64 years,55-64,13,383476,Unreliable
,Nevada,32,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,22,383476,5.7
,Nevada,32,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,11,383476,Unreliable
,Nevada,32,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,12,383476,Unreliable
,Nevada,32,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,24,394228,6.1
,Nevada,32,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,78,383476,20.3
,Nevada,32,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,39,394228,9.9
,Nevada,32,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,199,383476,51.9
,Nevada,32,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,17,383476,Unreliable
,Nevada,32,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,62,394228,15.7
,Nevada,32,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,92,383476,24
,Nevada,32,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,17,383476,Unreliable
,Nevada,32,2019,2019,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,10,383476,Unreliable
,Nevada,32,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,14,383476,Unreliable
,Nevada,32,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,31,383476,8.1
,Nevada,32,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,23,383476,6
,Nevada,32,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,24,383476,6.3
,Nevada,32,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,14,383476,Unreliable
,Nevada,32,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,13,394228,Unreliable
,Nevada,32,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,24,383476,6.3
,Nevada,32,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,18,394228,Unreliable
,Nevada,32,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,47,383476,12.3
,Nevada,32,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,18,383476,Unreliable
,Nevada,32,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,15,383476,Unreliable
,Nevada,32,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,14,383476,Unreliable
